   37.1 5.891E-06  249.9
   37.2 5.806E-06  250.2
   37.3 5.723E-06  250.4
   37.4 5.641E-06  250.7
   37.5 5.560E-06  250.9
   37.6 5.481E-06  251.2
   37.7 5.403E-06  251.4
   37.8 5.326E-06  251.6
   37.9 5.250E-06  251.9
   38.0 5.176E-06  252.1
   38.1 5.103E-06  252.3
   38.2 5.031E-06  252.6
   38.3 4.960E-06  252.8
   38.4 4.890E-06  253.0
   38.5 4.821E-06  253.2
   38.6 4.753E-06  253.5
   38.7 4.687E-06  253.7
   38.8 4.621E-06  253.9
   38.9 4.556E-06  254.1
   39.0 4.493E-06  254.3
   39.1 4.430E-06  254.5
   39.2 4.368E-06  254.7
   39.3 4.308E-06  254.9
   39.4 4.248E-06  255.1
   39.5 4.189E-06  255.3
   39.6 4.131E-06  255.5
   39.7 4.074E-06  255.7
   39.8 4.018E-06  255.9
   39.9 3.962E-06  256.1
   40.0 3.908E-06  256.3
   40.1 3.854E-06  256.5
   40.2 3.801E-06  256.7
   40.3 3.749E-06  256.8
   40.4 3.698E-06  257.0
   40.5 3.647E-06  257.2
   40.6 3.597E-06  257.4
   40.7 3.548E-06  257.6
   40.8 3.500E-06  257.7
   40.9 3.452E-06  257.9
   41.0 3.405E-06  258.1
   41.1 3.359E-06  258.2
   41.2 3.314E-06  258.4
   41.3 3.269E-06  258.6
   41.4 3.225E-06  258.7
   41.5 3.181E-06  258.9
   41.6 3.138E-06  259.0
   41.7 3.096E-06  259.2
   41.8 3.054E-06  259.4
   41.9 3.013E-06  259.5
   42.0 2.972E-06  259.7
   42.1 2.933E-06  259.8
   42.2 2.893E-06  260.0
   42.3 2.854E-06  260.1
   42.4 2.816E-06  260.2
   42.5 2.779E-06  260.4
   42.6 2.742E-06  260.5
   42.7 2.705E-06  260.7
   42.8 2.669E-06  260.8
   42.9 2.633E-06  260.9
   43.0 2.598E-06  261.1
   43.1 2.564E-06  261.2
   43.2 2.530E-06  261.3
   43.3 2.496E-06  261.5
   43.4 2.463E-06  261.6
   43.5 2.431E-06  261.7
   43.6 2.398E-06  261.9
   43.7 2.367E-06  262.0
   43.8 2.335E-06  262.1
   43.9 2.305E-06  262.2
   44.0 2.274E-06  262.3
   44.1 2.244E-06  262.5
   44.2 2.215E-06  262.6
   44.3 2.186E-06  262.7
   44.4 2.157E-06  262.8
   44.5 2.129E-06  262.9
   44.6 2.101E-06  263.1
   44.7 2.073E-06  263.2
   44.8 2.046E-06  263.3
   44.9 2.019E-06  263.4
   45.0 1.993E-06  263.5
   45.1 1.967E-06  263.6
   45.2 1.941E-06  263.7
   45.3 1.916E-06  263.8
   45.4 1.891E-06  263.9
   45.5 1.866E-06  264.0
   45.6 1.842E-06  264.2
   45.7 1.818E-06  264.3
   45.8 1.794E-06  264.4
   45.9 1.771E-06  264.5
   46.0 1.748E-06  264.6
   46.1 1.725E-06  264.7
   46.2 1.703E-06  264.8
   46.3 1.681E-06  264.8
   46.4 1.659E-06  264.9
   46.5 1.638E-06  265.0
   46.6 1.616E-06  265.1
   46.7 1.596E-06  265.2
   46.8 1.575E-06  265.3
   46.9 1.555E-06  265.4
   47.0 1.535E-06  265.5
   47.1 1.515E-06  265.6
   47.2 1.495E-06  265.6
   47.3 1.476E-06  265.7
   47.4 1.457E-06  265.8
   47.5 1.439E-06  265.9
   47.6 1.420E-06  265.9
   47.7 1.402E-06  266.0
   47.8 1.384E-06  266.1
   47.9 1.366E-06  266.2
   48.0 1.349E-06  266.2
   48.1 1.332E-06  266.3
   48.2 1.315E-06  266.3
   48.3 1.298E-06  266.4
   48.4 1.282E-06  266.5
   48.5 1.265E-06  266.5
   48.6 1.249E-06  266.6
   48.7 1.233E-06  266.6
   48.8 1.218E-06  266.7
   48.9 1.202E-06  266.7
   49.0 1.187E-06  266.7
   49.1 1.172E-06  266.8
   49.2 1.157E-06  266.8
   49.3 1.143E-06  266.9
   49.4 1.128E-06  266.9
   49.5 1.114E-06  266.9
   49.6 1.100E-06  266.9
   49.7 1.086E-06  267.0
   49.8 1.073E-06  267.0
   49.9 1.059E-06  267.0
   50.0 1.046E-06  267.0
   50.1 1.033E-06  267.0
   50.2 1.020E-06  267.0
   50.3 1.007E-06  267.0
   50.4 9.946E-07  267.0
   50.5 9.822E-07  267.0
   50.6 9.699E-07  267.0
   50.7 9.578E-07  267.0
   50.8 9.459E-07  267.0
   50.9 9.342E-07  267.0
   51.0 9.226E-07  267.0
   51.1 9.112E-07  267.0
   51.2 8.999E-07  266.9
   51.3 8.887E-07  266.9
   51.4 8.778E-07  266.9
   51.5 8.669E-07  266.9
   51.6 8.562E-07  266.8
   51.7 8.457E-07  266.8
   51.8 8.353E-07  266.7
   51.9 8.250E-07  266.7
   52.0 8.148E-07  266.6
   52.1 8.048E-07  266.6
   52.2 7.950E-07  266.5
   52.3 7.852E-07  266.4
   52.4 7.756E-07  266.4
   52.5 7.661E-07  266.3
   52.6 7.567E-07  266.2
   52.7 7.475E-07  266.2
   52.8 7.384E-07  266.1
   52.9 7.294E-07  266.0
   53.0 7.205E-07  265.9
   53.1 7.117E-07  265.8
   53.2 7.031E-07  265.7
   53.3 6.946E-07  265.6
   53.4 6.861E-07  265.5
   53.5 6.778E-07  265.4
   53.6 6.696E-07  265.3
   53.7 6.615E-07  265.1
   53.8 6.535E-07  265.0
   53.9 6.456E-07  264.9
   54.0 6.378E-07  264.7
   54.1 6.301E-07  264.6
   54.2 6.225E-07  264.5
   54.3 6.150E-07  264.3
   54.4 6.076E-07  264.2
   54.5 6.003E-07  264.0
   54.6 5.931E-07  263.9
   54.7 5.860E-07  263.7
   54.8 5.790E-07  263.5
   54.9 5.721E-07  263.4
   55.0 5.652E-07  263.2
   55.1 5.585E-07  263.0
   55.2 5.518E-07  262.8
   55.3 5.452E-07  262.6
   55.4 5.387E-07  262.4
   55.5 5.323E-07  262.2
   55.6 5.259E-07  262.0
   55.7 5.196E-07  261.8
   55.8 5.135E-07  261.6
   55.9 5.073E-07  261.4
   56.0 5.013E-07  261.2
   56.1 4.953E-07  260.9
   56.2 4.895E-07  260.7
   56.3 4.836E-07  260.5
   56.4 4.779E-07  260.3
   56.5 4.722E-07  260.0
   56.6 4.666E-07  259.8
   56.7 4.611E-07  259.5
   56.8 4.556E-07  259.3
   56.9 4.502E-07  259.0
   57.0 4.448E-07  258.8
   57.1 4.396E-07  258.5
   57.2 4.344E-07  258.3
   57.3 4.292E-07  258.0
   57.4 4.241E-07  257.7
   57.5 4.191E-07  257.5
   57.6 4.141E-07  257.2
   57.7 4.092E-07  256.9
   57.8 4.043E-07  256.6
   57.9 3.995E-07  256.4
   58.0 3.948E-07  256.1
   58.1 3.901E-07  255.8
   58.2 3.854E-07  255.5
   58.3 3.809E-07  255.2
   58.4 3.763E-07  254.9
   58.5 3.718E-07  254.6
   58.6 3.674E-07  254.3
   58.7 3.630E-07  254.1
   58.8 3.587E-07  253.8
   58.9 3.544E-07  253.5
   59.0 3.502E-07  253.1
   59.1 3.460E-07  252.8
   59.2 3.419E-07  252.5
   59.3 3.378E-07  252.2
   59.4 3.338E-07  251.9
   59.5 3.298E-07  251.6
   59.6 3.258E-07  251.3
   59.7 3.219E-07  251.0
   59.8 3.181E-07  250.7
   59.9 3.142E-07  250.4
   60.0 3.105E-07  250.0
   60.1 3.067E-07  249.7
   60.2 3.030E-07  249.4
   60.3 2.994E-07  249.1
   60.4 2.958E-07  248.8
   60.5 2.922E-07  248.4
   60.6 2.887E-07  248.1
   60.7 2.852E-07  247.8
   60.8 2.817E-07  247.5
   60.9 2.783E-07  247.1
   61.0 2.749E-07  246.8
   61.1 2.716E-07  246.5
   61.2 2.683E-07  246.2
   61.3 2.650E-07  245.8
   61.4 2.618E-07  245.5
   61.5 2.586E-07  245.2
   61.6 2.554E-07  244.8
   61.7 2.523E-07  244.5
   61.8 2.492E-07  244.2
   61.9 2.462E-07  243.9
   62.0 2.432E-07  243.5
   62.1 2.402E-07  243.2
   62.2 2.372E-07  242.9
   62.3 2.343E-07  242.5
   62.4 2.314E-07  242.2
   62.5 2.285E-07  241.9
   62.6 2.257E-07  241.5
   62.7 2.229E-07  241.2
   62.8 2.201E-07  240.9
   62.9 2.173E-07  240.6
   63.0 2.146E-07  240.2
   63.1 2.119E-07  239.9
   63.2 2.093E-07  239.6
   63.3 2.066E-07  239.3
   63.4 2.040E-07  238.9
   63.5 2.015E-07  238.6
   63.6 1.989E-07  238.3
   63.7 1.964E-07  238.0
   63.8 1.939E-07  237.6
   63.9 1.915E-07  237.3
   64.0 1.890E-07  237.0
   64.1 1.866E-07  236.7
   64.2 1.842E-07  236.3
   64.3 1.819E-07  236.0
   64.4 1.796E-07  235.7
   64.5 1.773E-07  235.4
   64.6 1.750E-07  235.1
   64.7 1.727E-07  234.8
   64.8 1.705E-07  234.4
   64.9 1.683E-07  234.1
   65.0 1.661E-07  233.8
   65.1 1.640E-07  233.5
   65.2 1.619E-07  233.2
   65.3 1.598E-07  232.9
   65.4 1.577E-07  232.6
   65.5 1.556E-07  232.3
   65.6 1.536E-07  232.0
   65.7 1.516E-07  231.7
   65.8 1.496E-07  231.4
   65.9 1.476E-07  231.1
   66.0 1.457E-07  230.8
   66.1 1.438E-07  230.5
   66.2 1.419E-07  230.2
   66.3 1.400E-07  229.9
   66.4 1.382E-07  229.6
   66.5 1.363E-07  229.3
   66.6 1.345E-07  229.0
   66.7 1.327E-07  228.7
   66.8 1.310E-07  228.4
   66.9 1.292E-07  228.1
   67.0 1.275E-07  227.8
   67.1 1.258E-07  227.6
   67.2 1.241E-07  227.3
   67.3 1.224E-07  227.0
   67.4 1.208E-07  226.7
   67.5 1.191E-07  226.5
   67.6 1.175E-07  226.2
   67.7 1.159E-07  225.9
   67.8 1.144E-07  225.6
   67.9 1.128E-07  225.4
   68.0 1.113E-07  225.1
   68.1 1.098E-07  224.9
   68.2 1.083E-07  224.6
   68.3 1.068E-07  224.3
   68.4 1.053E-07  224.1
   68.5 1.039E-07  223.8
   68.6 1.024E-07  223.6
   68.7 1.010E-07  223.3
   68.8 9.964E-08  223.1
   68.9 9.826E-08  222.8
   69.0 9.690E-08  222.6
   69.1 9.556E-08  222.4
   69.2 9.423E-08  222.1
   69.3 9.292E-08  221.9
   69.4 9.162E-08  221.7
   69.5 9.034E-08  221.4
   69.6 8.908E-08  221.2
   69.7 8.783E-08  221.0
   69.8 8.659E-08  220.7
   69.9 8.537E-08  220.5
   70.0 8.417E-08  220.3
   70.1 8.298E-08  220.1
   70.2 8.181E-08  219.9
   70.3 8.065E-08  219.7
   70.4 7.950E-08  219.5
   70.5 7.837E-08  219.3
   70.6 7.726E-08  219.0
   70.7 7.615E-08  218.8
   70.8 7.506E-08  218.7
   70.9 7.399E-08  218.5
   71.0 7.293E-08  218.3
   71.1 7.188E-08  218.1
   71.2 7.085E-08  217.9
   71.3 6.982E-08  217.7
   71.4 6.882E-08  217.5
   71.5 6.782E-08  217.3
   71.6 6.684E-08  217.2
   71.7 6.587E-08  217.0
   71.8 6.491E-08  216.8
   71.9 6.397E-08  216.7
   72.0 6.303E-08  216.5
   72.1 6.211E-08  216.3
   72.2 6.120E-08  216.2
   72.3 6.031E-08  216.0
   72.4 5.942E-08  215.9
   72.5 5.855E-08  215.7
   72.6 5.768E-08  215.6
   72.7 5.684E-08  215.4
   72.8 5.600E-08  215.3
   72.9 5.518E-08  215.1
   73.0 5.437E-08  214.9
   73.1 5.358E-08  214.8
   73.2 5.279E-08  214.6
   73.3 5.202E-08  214.4
   73.4 5.126E-08  214.2
   73.5 5.051E-08  214.0
   73.6 4.978E-08  213.8
   73.7 4.905E-08  213.6
   73.8 4.834E-08  213.4
   73.9 4.763E-08  213.2
   74.0 4.694E-08  213.0
   74.1 4.625E-08  212.8
   74.2 4.558E-08  212.6
   74.3 4.492E-08  212.3
   74.4 4.426E-08  212.1
   74.5 4.362E-08  211.9
   74.6 4.298E-08  211.7
   74.7 4.236E-08  211.4
   74.8 4.174E-08  211.2
   74.9 4.113E-08  210.9
   75.0 4.053E-08  210.7
   75.1 3.994E-08  210.4
